Code,DeerYear,FWSurvival,Sex,BirthWt,MumCode,MotherStatus,MumAge
CEL94,1994,0,2,7.64,AST90,Naïve,4
CEL94,1994,0,2,7.64,AST90,True yeld,4
CEL94,1994,0,2,7.64,AST90,True yeld,4
CEL94,1994,0,2,7.64,AST90,Winter yeld,4
CEL94,1994,0,2,7.64,AST90,True yeld,4
CEL94,1994,0,2,7.64,AST90,Naïve,5
CEL94,1994,0,2,7.64,AST90,True yeld,5
CEL94,1994,0,2,7.64,AST90,True yeld,5
CEL94,1994,0,2,7.64,AST90,Winter yeld,5
CEL94,1994,0,2,7.64,AST90,True yeld,5
CEL94,1994,0,2,7.64,AST90,Naïve,7
CEL94,1994,0,2,7.64,AST90,True yeld,7
CEL94,1994,0,2,7.64,AST90,True yeld,7
CEL94,1994,0,2,7.64,AST90,Winter yeld,7
CEL94,1994,0,2,7.64,AST90,True yeld,7
CEL94,1994,0,2,7.64,AST90,Naïve,9
CEL94,1994,0,2,7.64,AST90,True yeld,9
CEL94,1994,0,2,7.64,AST90,True yeld,9
CEL94,1994,0,2,7.64,AST90,Winter yeld,9
CEL94,1994,0,2,7.64,AST90,True yeld,9
CEL94,1994,0,2,7.64,AST90,Naïve,11
CEL94,1994,0,2,7.64,AST90,True yeld,11
CEL94,1994,0,2,7.64,AST90,True yeld,11
CEL94,1994,0,2,7.64,AST90,Winter yeld,11
CEL94,1994,0,2,7.64,AST90,True yeld,11
ARI97,1997,1,1,8.48,ATH87,True yeld,4
ARI97,1997,1,1,8.48,ATH87,Naïve,4
ARI97,1997,1,1,8.48,ATH87,True yeld,4
ARI97,1997,1,1,8.48,ATH87,Milk,4
ARI97,1997,1,1,8.48,ATH87,True yeld,4
ARI97,1997,1,1,8.48,ATH87,Milk,4
ARI97,1997,1,1,8.48,ATH87,True yeld,4
ARI99,1999,1,1,7.14,ATH87,True yeld,4
ARI99,1999,1,1,7.14,ATH87,Naïve,4
ARI99,1999,1,1,7.14,ATH87,True yeld,4
ARI99,1999,1,1,7.14,ATH87,Milk,4
ARI99,1999,1,1,7.14,ATH87,True yeld,4
ARI99,1999,1,1,7.14,ATH87,Milk,4
ARI99,1999,1,1,7.14,ATH87,True yeld,4
ARI01,2001,1,1,7.78,ATH87,True yeld,4
ARI01,2001,1,1,7.78,ATH87,Naïve,4
ARI01,2001,1,1,7.78,ATH87,True yeld,4
ARI01,2001,1,1,7.78,ATH87,Milk,4
ARI01,2001,1,1,7.78,ATH87,True yeld,4
ARI01,2001,1,1,7.78,ATH87,Milk,4
ARI01,2001,1,1,7.78,ATH87,True yeld,4
ARI97,1997,1,1,8.48,ATH87,True yeld,6
ARI97,1997,1,1,8.48,ATH87,Naïve,6
ARI97,1997,1,1,8.48,ATH87,True yeld,6
ARI97,1997,1,1,8.48,ATH87,Milk,6
ARI97,1997,1,1,8.48,ATH87,True yeld,6
ARI97,1997,1,1,8.48,ATH87,Milk,6
ARI97,1997,1,1,8.48,ATH87,True yeld,6
ARI99,1999,1,1,7.14,ATH87,True yeld,6
ARI99,1999,1,1,7.14,ATH87,Naïve,6
ARI99,1999,1,1,7.14,ATH87,True yeld,6
ARI99,1999,1,1,7.14,ATH87,Milk,6
ARI99,1999,1,1,7.14,ATH87,True yeld,6
ARI99,1999,1,1,7.14,ATH87,Milk,6
ARI99,1999,1,1,7.14,ATH87,True yeld,6
ARI01,2001,1,1,7.78,ATH87,True yeld,6
ARI01,2001,1,1,7.78,ATH87,Naïve,6
ARI01,2001,1,1,7.78,ATH87,True yeld,6
ARI01,2001,1,1,7.78,ATH87,Milk,6
ARI01,2001,1,1,7.78,ATH87,True yeld,6
ARI01,2001,1,1,7.78,ATH87,Milk,6
ARI01,2001,1,1,7.78,ATH87,True yeld,6
ARI97,1997,1,1,8.48,ATH87,True yeld,7
ARI97,1997,1,1,8.48,ATH87,Naïve,7
ARI97,1997,1,1,8.48,ATH87,True yeld,7
ARI97,1997,1,1,8.48,ATH87,Milk,7
ARI97,1997,1,1,8.48,ATH87,True yeld,7
ARI97,1997,1,1,8.48,ATH87,Milk,7
ARI97,1997,1,1,8.48,ATH87,True yeld,7
ARI99,1999,1,1,7.14,ATH87,True yeld,7
ARI99,1999,1,1,7.14,ATH87,Naïve,7
ARI99,1999,1,1,7.14,ATH87,True yeld,7
ARI99,1999,1,1,7.14,ATH87,Milk,7
ARI99,1999,1,1,7.14,ATH87,True yeld,7
ARI99,1999,1,1,7.14,ATH87,Milk,7
ARI99,1999,1,1,7.14,ATH87,True yeld,7
ARI01,2001,1,1,7.78,ATH87,True yeld,7
ARI01,2001,1,1,7.78,ATH87,Naïve,7
ARI01,2001,1,1,7.78,ATH87,True yeld,7
ARI01,2001,1,1,7.78,ATH87,Milk,7
ARI01,2001,1,1,7.78,ATH87,True yeld,7
ARI01,2001,1,1,7.78,ATH87,Milk,7
ARI01,2001,1,1,7.78,ATH87,True yeld,7
ARI97,1997,1,1,8.48,ATH87,True yeld,9
ARI97,1997,1,1,8.48,ATH87,Naïve,9
ARI97,1997,1,1,8.48,ATH87,True yeld,9
ARI97,1997,1,1,8.48,ATH87,Milk,9
ARI97,1997,1,1,8.48,ATH87,True yeld,9
ARI97,1997,1,1,8.48,ATH87,Milk,9
ARI97,1997,1,1,8.48,ATH87,True yeld,9
ARI99,1999,1,1,7.14,ATH87,True yeld,9
ARI99,1999,1,1,7.14,ATH87,Naïve,9
ARI99,1999,1,1,7.14,ATH87,True yeld,9
ARI99,1999,1,1,7.14,ATH87,Milk,9
ARI99,1999,1,1,7.14,ATH87,True yeld,9
ARI99,1999,1,1,7.14,ATH87,Milk,9
ARI99,1999,1,1,7.14,ATH87,True yeld,9
ARI01,2001,1,1,7.78,ATH87,True yeld,9
ARI01,2001,1,1,7.78,ATH87,Naïve,9
ARI01,2001,1,1,7.78,ATH87,True yeld,9
ARI01,2001,1,1,7.78,ATH87,Milk,9
ARI01,2001,1,1,7.78,ATH87,True yeld,9
ARI01,2001,1,1,7.78,ATH87,Milk,9
ARI01,2001,1,1,7.78,ATH87,True yeld,9
ARI97,1997,1,1,8.48,ATH87,True yeld,10
ARI97,1997,1,1,8.48,ATH87,Naïve,10
ARI97,1997,1,1,8.48,ATH87,True yeld,10
ARI97,1997,1,1,8.48,ATH87,Milk,10
ARI97,1997,1,1,8.48,ATH87,True yeld,10
ARI97,1997,1,1,8.48,ATH87,Milk,10
ARI97,1997,1,1,8.48,ATH87,True yeld,10
ARI99,1999,1,1,7.14,ATH87,True yeld,10
ARI99,1999,1,1,7.14,ATH87,Naïve,10
ARI99,1999,1,1,7.14,ATH87,True yeld,10
ARI99,1999,1,1,7.14,ATH87,Milk,10
ARI99,1999,1,1,7.14,ATH87,True yeld,10
ARI99,1999,1,1,7.14,ATH87,Milk,10
ARI99,1999,1,1,7.14,ATH87,True yeld,10
ARI01,2001,1,1,7.78,ATH87,True yeld,10
ARI01,2001,1,1,7.78,ATH87,Naïve,10
ARI01,2001,1,1,7.78,ATH87,True yeld,10
ARI01,2001,1,1,7.78,ATH87,Milk,10
ARI01,2001,1,1,7.78,ATH87,True yeld,10
ARI01,2001,1,1,7.78,ATH87,Milk,10
ARI01,2001,1,1,7.78,ATH87,True yeld,10
ARI97,1997,1,1,8.48,ATH87,True yeld,12
ARI97,1997,1,1,8.48,ATH87,Naïve,12
ARI97,1997,1,1,8.48,ATH87,True yeld,12
ARI97,1997,1,1,8.48,ATH87,Milk,12
ARI97,1997,1,1,8.48,ATH87,True yeld,12
ARI97,1997,1,1,8.48,ATH87,Milk,12
ARI97,1997,1,1,8.48,ATH87,True yeld,12
ARI99,1999,1,1,7.14,ATH87,True yeld,12
ARI99,1999,1,1,7.14,ATH87,Naïve,12
ARI99,1999,1,1,7.14,ATH87,True yeld,12
ARI99,1999,1,1,7.14,ATH87,Milk,12
ARI99,1999,1,1,7.14,ATH87,True yeld,12
ARI99,1999,1,1,7.14,ATH87,Milk,12
ARI99,1999,1,1,7.14,ATH87,True yeld,12
ARI01,2001,1,1,7.78,ATH87,True yeld,12
ARI01,2001,1,1,7.78,ATH87,Naïve,12
ARI01,2001,1,1,7.78,ATH87,True yeld,12
ARI01,2001,1,1,7.78,ATH87,Milk,12
ARI01,2001,1,1,7.78,ATH87,True yeld,12
ARI01,2001,1,1,7.78,ATH87,Milk,12
ARI01,2001,1,1,7.78,ATH87,True yeld,12
ARI97,1997,1,1,8.48,ATH87,True yeld,14
ARI97,1997,1,1,8.48,ATH87,Naïve,14
ARI97,1997,1,1,8.48,ATH87,True yeld,14
ARI97,1997,1,1,8.48,ATH87,Milk,14
ARI97,1997,1,1,8.48,ATH87,True yeld,14
ARI97,1997,1,1,8.48,ATH87,Milk,14
ARI97,1997,1,1,8.48,ATH87,True yeld,14
ARI99,1999,1,1,7.14,ATH87,True yeld,14
ARI99,1999,1,1,7.14,ATH87,Naïve,14
ARI99,1999,1,1,7.14,ATH87,True yeld,14
ARI99,1999,1,1,7.14,ATH87,Milk,14
ARI99,1999,1,1,7.14,ATH87,True yeld,14
ARI99,1999,1,1,7.14,ATH87,Milk,14
ARI99,1999,1,1,7.14,ATH87,True yeld,14
ARI01,2001,1,1,7.78,ATH87,True yeld,14
ARI01,2001,1,1,7.78,ATH87,Naïve,14
ARI01,2001,1,1,7.78,ATH87,True yeld,14
ARI01,2001,1,1,7.78,ATH87,Milk,14
ARI01,2001,1,1,7.78,ATH87,True yeld,14
ARI01,2001,1,1,7.78,ATH87,Milk,14
ARI01,2001,1,1,7.78,ATH87,True yeld,14
PRS99,1999,0,2,6.86,ATH89,Milk,4
PRS99,1999,0,2,6.86,ATH89,Milk,4
PRS99,1999,0,2,6.86,ATH89,True yeld,4
PRS99,1999,0,2,6.86,ATH89,Naïve,4
PRS99,1999,0,2,6.86,ATH89,True yeld,4
PRS97,1997,1,1,7.12,ATH89,Milk,4
PRS97,1997,1,1,7.12,ATH89,Milk,4
PRS97,1997,1,1,7.12,ATH89,True yeld,4
PRS97,1997,1,1,7.12,ATH89,Naïve,4
PRS97,1997,1,1,7.12,ATH89,True yeld,4
PRS93,1993,1,2,6.16,ATH89,Milk,4
PRS93,1993,1,2,6.16,ATH89,Milk,4
PRS93,1993,1,2,6.16,ATH89,True yeld,4
PRS93,1993,1,2,6.16,ATH89,Naïve,4
PRS93,1993,1,2,6.16,ATH89,True yeld,4
PRS98,1998,1,1,7.98,ATH89,Milk,4
PRS98,1998,1,1,7.98,ATH89,Milk,4
PRS98,1998,1,1,7.98,ATH89,True yeld,4
PRS98,1998,1,1,7.98,ATH89,Naïve,4
PRS98,1998,1,1,7.98,ATH89,True yeld,4
PRS99,1999,0,2,6.86,ATH89,Milk,6
PRS99,1999,0,2,6.86,ATH89,Milk,6
PRS99,1999,0,2,6.86,ATH89,True yeld,6
PRS99,1999,0,2,6.86,ATH89,Naïve,6
PRS99,1999,0,2,6.86,ATH89,True yeld,6
PRS97,1997,1,1,7.12,ATH89,Milk,6
PRS97,1997,1,1,7.12,ATH89,Milk,6
PRS97,1997,1,1,7.12,ATH89,True yeld,6
PRS97,1997,1,1,7.12,ATH89,Naïve,6
PRS97,1997,1,1,7.12,ATH89,True yeld,6
PRS93,1993,1,2,6.16,ATH89,Milk,6
PRS93,1993,1,2,6.16,ATH89,Milk,6
PRS93,1993,1,2,6.16,ATH89,True yeld,6
PRS93,1993,1,2,6.16,ATH89,Naïve,6
PRS93,1993,1,2,6.16,ATH89,True yeld,6
PRS98,1998,1,1,7.98,ATH89,Milk,6
PRS98,1998,1,1,7.98,ATH89,Milk,6
PRS98,1998,1,1,7.98,ATH89,True yeld,6
PRS98,1998,1,1,7.98,ATH89,Naïve,6
PRS98,1998,1,1,7.98,ATH89,True yeld,6
PRS99,1999,0,2,6.86,ATH89,Milk,8
PRS99,1999,0,2,6.86,ATH89,Milk,8
PRS99,1999,0,2,6.86,ATH89,True yeld,8
PRS99,1999,0,2,6.86,ATH89,Naïve,8
PRS99,1999,0,2,6.86,ATH89,True yeld,8
PRS97,1997,1,1,7.12,ATH89,Milk,8
PRS97,1997,1,1,7.12,ATH89,Milk,8
PRS97,1997,1,1,7.12,ATH89,True yeld,8
PRS97,1997,1,1,7.12,ATH89,Naïve,8
PRS97,1997,1,1,7.12,ATH89,True yeld,8
PRS93,1993,1,2,6.16,ATH89,Milk,8
PRS93,1993,1,2,6.16,ATH89,Milk,8
PRS93,1993,1,2,6.16,ATH89,True yeld,8
PRS93,1993,1,2,6.16,ATH89,Naïve,8
PRS93,1993,1,2,6.16,ATH89,True yeld,8
PRS98,1998,1,1,7.98,ATH89,Milk,8
PRS98,1998,1,1,7.98,ATH89,Milk,8
PRS98,1998,1,1,7.98,ATH89,True yeld,8
PRS98,1998,1,1,7.98,ATH89,Naïve,8
PRS98,1998,1,1,7.98,ATH89,True yeld,8
PRS99,1999,0,2,6.86,ATH89,Milk,9
PRS99,1999,0,2,6.86,ATH89,Milk,9
PRS99,1999,0,2,6.86,ATH89,True yeld,9
PRS99,1999,0,2,6.86,ATH89,Naïve,9
PRS99,1999,0,2,6.86,ATH89,True yeld,9
PRS97,1997,1,1,7.12,ATH89,Milk,9
PRS97,1997,1,1,7.12,ATH89,Milk,9
PRS97,1997,1,1,7.12,ATH89,True yeld,9
PRS97,1997,1,1,7.12,ATH89,Naïve,9
PRS97,1997,1,1,7.12,ATH89,True yeld,9
PRS93,1993,1,2,6.16,ATH89,Milk,9
PRS93,1993,1,2,6.16,ATH89,Milk,9
PRS93,1993,1,2,6.16,ATH89,True yeld,9
PRS93,1993,1,2,6.16,ATH89,Naïve,9
PRS93,1993,1,2,6.16,ATH89,True yeld,9
PRS98,1998,1,1,7.98,ATH89,Milk,9
PRS98,1998,1,1,7.98,ATH89,Milk,9
PRS98,1998,1,1,7.98,ATH89,True yeld,9
PRS98,1998,1,1,7.98,ATH89,Naïve,9
PRS98,1998,1,1,7.98,ATH89,True yeld,9
PRS99,1999,0,2,6.86,ATH89,Milk,10
PRS99,1999,0,2,6.86,ATH89,Milk,10
PRS99,1999,0,2,6.86,ATH89,True yeld,10
PRS99,1999,0,2,6.86,ATH89,Naïve,10
PRS99,1999,0,2,6.86,ATH89,True yeld,10
PRS97,1997,1,1,7.12,ATH89,Milk,10
PRS97,1997,1,1,7.12,ATH89,Milk,10
PRS97,1997,1,1,7.12,ATH89,True yeld,10
PRS97,1997,1,1,7.12,ATH89,Naïve,10
PRS97,1997,1,1,7.12,ATH89,True yeld,10
PRS93,1993,1,2,6.16,ATH89,Milk,10
PRS93,1993,1,2,6.16,ATH89,Milk,10
PRS93,1993,1,2,6.16,ATH89,True yeld,10
PRS93,1993,1,2,6.16,ATH89,Naïve,10
PRS93,1993,1,2,6.16,ATH89,True yeld,10
PRS98,1998,1,1,7.98,ATH89,Milk,10
PRS98,1998,1,1,7.98,ATH89,Milk,10
PRS98,1998,1,1,7.98,ATH89,True yeld,10
PRS98,1998,1,1,7.98,ATH89,Naïve,10
PRS98,1998,1,1,7.98,ATH89,True yeld,10
STI94,1994,1,1,7.67,AVO89,True yeld,4
STI94,1994,1,1,7.67,AVO89,Naïve,4
STI94,1994,1,1,7.67,AVO89,True yeld,4
STI94,1994,1,1,7.67,AVO89,Milk,4
STI94,1994,1,1,7.67,AVO89,Milk,4
STI94,1994,1,1,7.67,AVO89,Summer yeld,4
STI94,1994,1,1,7.67,AVO89,Milk,4
STI96,1996,1,1,7.04,AVO89,True yeld,4
STI96,1996,1,1,7.04,AVO89,Naïve,4
STI96,1996,1,1,7.04,AVO89,True yeld,4
STI96,1996,1,1,7.04,AVO89,Milk,4
STI96,1996,1,1,7.04,AVO89,Milk,4
STI96,1996,1,1,7.04,AVO89,Summer yeld,4
STI96,1996,1,1,7.04,AVO89,Milk,4
STI94,1994,1,1,7.67,AVO89,True yeld,5
STI94,1994,1,1,7.67,AVO89,Naïve,5
STI94,1994,1,1,7.67,AVO89,True yeld,5
STI94,1994,1,1,7.67,AVO89,Milk,5
STI94,1994,1,1,7.67,AVO89,Milk,5
STI94,1994,1,1,7.67,AVO89,Summer yeld,5
STI94,1994,1,1,7.67,AVO89,Milk,5
STI96,1996,1,1,7.04,AVO89,True yeld,5
STI96,1996,1,1,7.04,AVO89,Naïve,5
STI96,1996,1,1,7.04,AVO89,True yeld,5
STI96,1996,1,1,7.04,AVO89,Milk,5
STI96,1996,1,1,7.04,AVO89,Milk,5
STI96,1996,1,1,7.04,AVO89,Summer yeld,5
STI96,1996,1,1,7.04,AVO89,Milk,5
STI94,1994,1,1,7.67,AVO89,True yeld,6
STI94,1994,1,1,7.67,AVO89,Naïve,6
STI94,1994,1,1,7.67,AVO89,True yeld,6
STI94,1994,1,1,7.67,AVO89,Milk,6
STI94,1994,1,1,7.67,AVO89,Milk,6
STI94,1994,1,1,7.67,AVO89,Summer yeld,6
STI94,1994,1,1,7.67,AVO89,Milk,6
STI96,1996,1,1,7.04,AVO89,True yeld,6
STI96,1996,1,1,7.04,AVO89,Naïve,6
STI96,1996,1,1,7.04,AVO89,True yeld,6
STI96,1996,1,1,7.04,AVO89,Milk,6
STI96,1996,1,1,7.04,AVO89,Milk,6
STI96,1996,1,1,7.04,AVO89,Summer yeld,6
STI96,1996,1,1,7.04,AVO89,Milk,6
STI94,1994,1,1,7.67,AVO89,True yeld,7
STI94,1994,1,1,7.67,AVO89,Naïve,7
STI94,1994,1,1,7.67,AVO89,True yeld,7
STI94,1994,1,1,7.67,AVO89,Milk,7
STI94,1994,1,1,7.67,AVO89,Milk,7
STI94,1994,1,1,7.67,AVO89,Summer yeld,7
STI94,1994,1,1,7.67,AVO89,Milk,7
STI96,1996,1,1,7.04,AVO89,True yeld,7
STI96,1996,1,1,7.04,AVO89,Naïve,7
STI96,1996,1,1,7.04,AVO89,True yeld,7
STI96,1996,1,1,7.04,AVO89,Milk,7
STI96,1996,1,1,7.04,AVO89,Milk,7
STI96,1996,1,1,7.04,AVO89,Summer yeld,7
STI96,1996,1,1,7.04,AVO89,Milk,7
STI94,1994,1,1,7.67,AVO89,True yeld,9
STI94,1994,1,1,7.67,AVO89,Naïve,9
STI94,1994,1,1,7.67,AVO89,True yeld,9
STI94,1994,1,1,7.67,AVO89,Milk,9
STI94,1994,1,1,7.67,AVO89,Milk,9
STI94,1994,1,1,7.67,AVO89,Summer yeld,9
STI94,1994,1,1,7.67,AVO89,Milk,9
STI96,1996,1,1,7.04,AVO89,True yeld,9
STI96,1996,1,1,7.04,AVO89,Naïve,9
STI96,1996,1,1,7.04,AVO89,True yeld,9
STI96,1996,1,1,7.04,AVO89,Milk,9
STI96,1996,1,1,7.04,AVO89,Milk,9
STI96,1996,1,1,7.04,AVO89,Summer yeld,9
STI96,1996,1,1,7.04,AVO89,Milk,9
STI94,1994,1,1,7.67,AVO89,True yeld,10
STI94,1994,1,1,7.67,AVO89,Naïve,10
STI94,1994,1,1,7.67,AVO89,True yeld,10
STI94,1994,1,1,7.67,AVO89,Milk,10
STI94,1994,1,1,7.67,AVO89,Milk,10
STI94,1994,1,1,7.67,AVO89,Summer yeld,10
STI94,1994,1,1,7.67,AVO89,Milk,10
STI96,1996,1,1,7.04,AVO89,True yeld,10
STI96,1996,1,1,7.04,AVO89,Naïve,10
STI96,1996,1,1,7.04,AVO89,True yeld,10
STI96,1996,1,1,7.04,AVO89,Milk,10
STI96,1996,1,1,7.04,AVO89,Milk,10
STI96,1996,1,1,7.04,AVO89,Summer yeld,10
STI96,1996,1,1,7.04,AVO89,Milk,10
STI94,1994,1,1,7.67,AVO89,True yeld,13
STI94,1994,1,1,7.67,AVO89,Naïve,13
STI94,1994,1,1,7.67,AVO89,True yeld,13
STI94,1994,1,1,7.67,AVO89,Milk,13
STI94,1994,1,1,7.67,AVO89,Milk,13
STI94,1994,1,1,7.67,AVO89,Summer yeld,13
STI94,1994,1,1,7.67,AVO89,Milk,13
STI96,1996,1,1,7.04,AVO89,True yeld,13
STI96,1996,1,1,7.04,AVO89,Naïve,13
STI96,1996,1,1,7.04,AVO89,True yeld,13
STI96,1996,1,1,7.04,AVO89,Milk,13
STI96,1996,1,1,7.04,AVO89,Milk,13
STI96,1996,1,1,7.04,AVO89,Summer yeld,13
STI96,1996,1,1,7.04,AVO89,Milk,13
WHS90,1990,1,1,7.86,BAR79,Naïve,4
WHS90,1990,1,1,7.86,BAR79,Milk,4
WHS90,1990,1,1,7.86,BAR79,True yeld,4
WHS90,1990,1,1,7.86,BAR79,Milk,4
WHS90,1990,1,1,7.86,BAR79,True yeld,4
WHS90,1990,1,1,7.86,BAR79,Winter yeld,4
WHS90,1990,1,1,7.86,BAR79,Milk,4
WHS90,1990,1,1,7.86,BAR79,Naïve,5
WHS90,1990,1,1,7.86,BAR79,Milk,5
WHS90,1990,1,1,7.86,BAR79,True yeld,5
WHS90,1990,1,1,7.86,BAR79,Milk,5
WHS90,1990,1,1,7.86,BAR79,True yeld,5
WHS90,1990,1,1,7.86,BAR79,Winter yeld,5
WHS90,1990,1,1,7.86,BAR79,Milk,5
WHS90,1990,1,1,7.86,BAR79,Naïve,6
WHS90,1990,1,1,7.86,BAR79,Milk,6
WHS90,1990,1,1,7.86,BAR79,True yeld,6
WHS90,1990,1,1,7.86,BAR79,Milk,6
WHS90,1990,1,1,7.86,BAR79,True yeld,6
WHS90,1990,1,1,7.86,BAR79,Winter yeld,6
WHS90,1990,1,1,7.86,BAR79,Milk,6
WHS90,1990,1,1,7.86,BAR79,Naïve,8
WHS90,1990,1,1,7.86,BAR79,Milk,8
WHS90,1990,1,1,7.86,BAR79,True yeld,8
WHS90,1990,1,1,7.86,BAR79,Milk,8
WHS90,1990,1,1,7.86,BAR79,True yeld,8
WHS90,1990,1,1,7.86,BAR79,Winter yeld,8
WHS90,1990,1,1,7.86,BAR79,Milk,8
WHS90,1990,1,1,7.86,BAR79,Naïve,9
WHS90,1990,1,1,7.86,BAR79,Milk,9
WHS90,1990,1,1,7.86,BAR79,True yeld,9
WHS90,1990,1,1,7.86,BAR79,Milk,9
WHS90,1990,1,1,7.86,BAR79,True yeld,9
WHS90,1990,1,1,7.86,BAR79,Winter yeld,9
WHS90,1990,1,1,7.86,BAR79,Milk,9
WHS90,1990,1,1,7.86,BAR79,Naïve,11
WHS90,1990,1,1,7.86,BAR79,Milk,11
WHS90,1990,1,1,7.86,BAR79,True yeld,11
WHS90,1990,1,1,7.86,BAR79,Milk,11
WHS90,1990,1,1,7.86,BAR79,True yeld,11
WHS90,1990,1,1,7.86,BAR79,Winter yeld,11
WHS90,1990,1,1,7.86,BAR79,Milk,11
WHS90,1990,1,1,7.86,BAR79,Naïve,12
WHS90,1990,1,1,7.86,BAR79,Milk,12
WHS90,1990,1,1,7.86,BAR79,True yeld,12
WHS90,1990,1,1,7.86,BAR79,Milk,12
WHS90,1990,1,1,7.86,BAR79,True yeld,12
WHS90,1990,1,1,7.86,BAR79,Winter yeld,12
WHS90,1990,1,1,7.86,BAR79,Milk,12
BUT96,1996,1,1,4.84,BCL93,Milk,3
BUT96,1996,1,1,4.84,BCL93,Milk,3
BUT96,1996,1,1,4.84,BCL93,Winter yeld,3
BUT96,1996,1,1,4.84,BCL93,Winter yeld,3
BUT96,1996,1,1,4.84,BCL93,Milk,3
BUT96,1996,1,1,4.84,BCL93,Milk,3
BUT96,1996,1,1,4.84,BCL93,Winter yeld,3
BUT96,1996,1,1,4.84,BCL93,Winter yeld,3
BUT96,1996,1,1,4.84,BCL93,True yeld,3
BUT96,1996,1,1,4.84,BCL93,Naïve,3
BUT96,1996,1,1,4.84,BCL93,Winter yeld,3
BUT02,2002,1,1,7.09,BCL93,Milk,3
BUT02,2002,1,1,7.09,BCL93,Milk,3
BUT02,2002,1,1,7.09,BCL93,Winter yeld,3
BUT02,2002,1,1,7.09,BCL93,Winter yeld,3
BUT02,2002,1,1,7.09,BCL93,Milk,3
BUT02,2002,1,1,7.09,BCL93,Milk,3
BUT02,2002,1,1,7.09,BCL93,Winter yeld,3
BUT02,2002,1,1,7.09,BCL93,Winter yeld,3
BUT02,2002,1,1,7.09,BCL93,True yeld,3
BUT02,2002,1,1,7.09,BCL93,Naïve,3
BUT02,2002,1,1,7.09,BCL93,Winter yeld,3
BUT96,1996,1,1,4.84,BCL93,Milk,5
BUT96,1996,1,1,4.84,BCL93,Milk,5
BUT96,1996,1,1,4.84,BCL93,Winter yeld,5
BUT96,1996,1,1,4.84,BCL93,Winter yeld,5
BUT96,1996,1,1,4.84,BCL93,Milk,5
BUT96,1996,1,1,4.84,BCL93,Milk,5
BUT96,1996,1,1,4.84,BCL93,Winter yeld,5
BUT96,1996,1,1,4.84,BCL93,Winter yeld,5
BUT96,1996,1,1,4.84,BCL93,True yeld,5
BUT96,1996,1,1,4.84,BCL93,Naïve,5
BUT96,1996,1,1,4.84,BCL93,Winter yeld,5
BUT02,2002,1,1,7.09,BCL93,Milk,5
BUT02,2002,1,1,7.09,BCL93,Milk,5
BUT02,2002,1,1,7.09,BCL93,Winter yeld,5
BUT02,2002,1,1,7.09,BCL93,Winter yeld,5
BUT02,2002,1,1,7.09,BCL93,Milk,5
BUT02,2002,1,1,7.09,BCL93,Milk,5
BUT02,2002,1,1,7.09,BCL93,Winter yeld,5
BUT02,2002,1,1,7.09,BCL93,Winter yeld,5
BUT02,2002,1,1,7.09,BCL93,True yeld,5
BUT02,2002,1,1,7.09,BCL93,Naïve,5
BUT02,2002,1,1,7.09,BCL93,Winter yeld,5
BUT96,1996,1,1,4.84,BCL93,Milk,6
BUT96,1996,1,1,4.84,BCL93,Milk,6
BUT96,1996,1,1,4.84,BCL93,Winter yeld,6
BUT96,1996,1,1,4.84,BCL93,Winter yeld,6
BUT96,1996,1,1,4.84,BCL93,Milk,6
BUT96,1996,1,1,4.84,BCL93,Milk,6
BUT96,1996,1,1,4.84,BCL93,Winter yeld,6
BUT96,1996,1,1,4.84,BCL93,Winter yeld,6
BUT96,1996,1,1,4.84,BCL93,True yeld,6
BUT96,1996,1,1,4.84,BCL93,Naïve,6
BUT96,1996,1,1,4.84,BCL93,Winter yeld,6
BUT02,2002,1,1,7.09,BCL93,Milk,6
BUT02,2002,1,1,7.09,BCL93,Milk,6
BUT02,2002,1,1,7.09,BCL93,Winter yeld,6
BUT02,2002,1,1,7.09,BCL93,Winter yeld,6
BUT02,2002,1,1,7.09,BCL93,Milk,6
BUT02,2002,1,1,7.09,BCL93,Milk,6
BUT02,2002,1,1,7.09,BCL93,Winter yeld,6
BUT02,2002,1,1,7.09,BCL93,Winter yeld,6
BUT02,2002,1,1,7.09,BCL93,True yeld,6
BUT02,2002,1,1,7.09,BCL93,Naïve,6
BUT02,2002,1,1,7.09,BCL93,Winter yeld,6
BUT96,1996,1,1,4.84,BCL93,Milk,7
BUT96,1996,1,1,4.84,BCL93,Milk,7
BUT96,1996,1,1,4.84,BCL93,Winter yeld,7
BUT96,1996,1,1,4.84,BCL93,Winter yeld,7
BUT96,1996,1,1,4.84,BCL93,Milk,7
BUT96,1996,1,1,4.84,BCL93,Milk,7
BUT96,1996,1,1,4.84,BCL93,Winter yeld,7
BUT96,1996,1,1,4.84,BCL93,Winter yeld,7
BUT96,1996,1,1,4.84,BCL93,True yeld,7
BUT96,1996,1,1,4.84,BCL93,Naïve,7
BUT96,1996,1,1,4.84,BCL93,Winter yeld,7
BUT02,2002,1,1,7.09,BCL93,Milk,7
BUT02,2002,1,1,7.09,BCL93,Milk,7
BUT02,2002,1,1,7.09,BCL93,Winter yeld,7
BUT02,2002,1,1,7.09,BCL93,Winter yeld,7
BUT02,2002,1,1,7.09,BCL93,Milk,7
BUT02,2002,1,1,7.09,BCL93,Milk,7
BUT02,2002,1,1,7.09,BCL93,Winter yeld,7
BUT02,2002,1,1,7.09,BCL93,Winter yeld,7
